time_s,true_x_m,true_y_m,ideal_x_m,ideal_y_m,noise_x_m,noise_y_m,multipath_x_m,multipath_y_m,outage_x_m,outage_y_m,urban_x_m,urban_y_m,error_noise_m,error_multipath_m,error_outage_m,error_urban_m,noise_x_corrected,noise_y_corrected,multipath_x_corrected,multipath_y_corrected,outage_x_corrected,outage_y_corrected,urban_x_corrected,urban_y_corrected,error_noise_corrected_m,error_multipath_corrected_m,error_outage_corrected_m,error_urban_corrected_m,noise_x_kf,noise_y_kf,multipath_x_kf,multipath_y_kf,outage_x_kf,outage_y_kf,urban_x_kf,urban_y_kf,error_noise_kf_m,error_multipath_kf_m,error_outage_kf_m,error_urban_kf_m,true_vx_mps,true_vy_mps,ins_vx_mps,ins_vy_mps,ins_x_m,ins_y_m,error_ins_m,fused_x_m,fused_y_m,error_fused_m
139,111.2,-10.179559483300025,111.2,-10.179559483300025,108.73827136713209,-10.290654881093262,113.6739445126521,-7.9304547553381015,,,110.2961347462831,-7.859602434689682,2.464234170953033,3.3434822459558684,,2.4898138694034,110.74413072763404,-11.07059601689838,113.66159281709272,-7.906828152473137,,,106.40094900456734,-11.497963338803144,1.0008810607132301,3.350335341318036,,4.976854346167742,95.46192809456569,-2.1878839408943453,95.35859127410642,-1.825330228825036,79.76741787095068,6.870774477206792,80.49526266366271,4.905417627503498,17.650886246183386,17.90930978170692,35.759210106827624,34.21019481568223,0.7999999999999972,-0.2596636886339363,0.7768999830874712,-0.23314531053995738,116.35984395223639,-15.930704951963765,7.726555753578814,116.35984395223639,-15.930704951963765,7.726555753578814
140,112.0,-10.431515448271764,112.0,-10.431515448271764,112.45491986920825,-9.663384550393149,114.62794639487515,-8.104817812741013,,,99.74061442891683,-5.772959298907031,0.8927357748383687,3.509932213237415,,13.114674223070363,111.82066991359648,-11.812790342150517,114.6148258120772,-8.080896040078322,,,107.13417761348055,-11.278162220827673,1.392867406593053,3.516066784018881,,4.938930881742851,96.29060286311794,-2.552431798007571,96.29827444506411,-2.1315536996086406,79.76741787095068,6.870774477206792,80.97079793629442,4.641564571196543,17.574558815860463,17.760449049272314,36.58290020448388,34.496508837613774,0.8000000000000043,-0.24411237131601027,0.7064852891021545,-0.0885442267117923,117.06632924133854,-16.019249178675558,7.5425764976919005,117.06632924133854,-16.019249178675558,7.5425764976919005
141,112.80000000000001,-10.667784225932046,112.80000000000001,-10.667784225932046,115.41428550856487,-10.733173722120231,115.57537977971907,-8.267215902713628,,,102.88257733493107,-14.781718834941534,2.6151031540847454,3.669531468200416,,10.736839864915057,112.78693971658336,-12.02693497569497,115.5615231043064,-8.243015282378197,,,107.76398482181767,-10.975571542434864,1.3592134974256416,3.6749849367366467,,5.045411966042307,97.22318211577164,-2.9513711828105347,97.23833545839614,-2.430763395669429,79.76741787095068,6.870774477206792,81.5121972288935,4.161651383649174,17.3833335597771,17.60721202983572,37.39990004660221,34.624251078433105,0.8000000000000043,-0.22829637271589398,0.8495322431236997,-0.33093035348346533,117.91586148446224,-16.350179532159025,7.646022177867031,117.91586148446224,-16.350179532159025,7.646022177867031
142,113.60000000000001,-10.888108193703552,113.60000000000001,-10.888108193703552,110.38503353087755,-15.022992393783305,116.51587616050351,-8.417509580020685,,,106.42908269594531,-9.044825587746068,5.237678564559962,3.821804716796025,,7.404035774293402,113.57788418927126,-11.568756904808499,116.5013180269483,-8.393046519800041,,,107.32342063558053,-11.01037500417083,0.6810079125920753,3.8266145677448757,,6.277770120894698,97.8650285936691,-3.5400518564035055,98.17841761036237,-2.722711073188549,79.76741787095068,6.870774477206792,82.12782438519625,3.835355953450697,17.36615262786167,17.449897235688706,38.2102280448315,34.74590960705425,0.7999999999999972,-0.2122299261647802,1.0200947967581502,-0.2920235148748653,118.93595628122038,-16.64220304703389,7.847422316673029,118.93595628122038,-16.64220304703389,7.847422316673029
143,114.4,-11.092244078261606,114.4,-11.092244078261606,114.76926771706461,-11.270484157287182,117.44908436944566,-8.555567604863256,,,109.9900755851091,-13.90186733648185,0.4100343554351838,3.9663135305583794,,5.228902006940182,114.37614521943009,-11.6518224577334,117.43386116550005,-8.530858592034253,,,107.80585221180512,-11.622465204695859,0.5600866123451967,3.9705174953128473,,6.61543040893582,98.68937503523229,-3.917031518869295,99.11816446636931,-3.0071541936943387,79.76741787095068,6.870774477206792,82.81619920212576,3.3971337241183006,17.271578157656695,17.288816492706196,39.01391778006214,34.74879194935993,0.7999999999999972,-0.19592749038010382,0.8799147465881147,-0.19935952398651902,119.8158710278085,-16.84156257102041,7.898501257899109,119.8158710278085,-16.84156257102041,7.898501257899109
144,115.2,-11.27996317446376,115.2,-11.27996317446376,115.71976558849686,-13.888902175473465,118.37467145539661,-8.681266982578574,,,112.9425778853357,-14.800653152817771,2.660210325890605,4.102652891414111,,4.182249696928419,114.73388334866198,-12.217383951371385,118.35882123114239,-8.65632857791331,,,109.40998850787035,-13.846133522072131,1.0469109062535704,4.106289087062955,,6.333203244167827,99.51987326821063,-4.403316371462462,100.05722073625952,-3.283856047955975,79.76741787095068,6.870774477206792,83.56048751956446,2.9475476547746484,17.121759418301718,17.124295401824778,39.8110179929074,34.69122099891747,0.7999999999999972,-0.17940373645368712,0.9134823057365038,-0.03239348474830511,120.729353333545,-16.873956055768716,7.865526342418272,120.729353333545,-16.873956055768716,7.865526342418272
145,116.0,-11.45105155116898,116.0,-11.45105155116898,117.56364574355462,-10.111706453508903,119.29232351604603,-8.794493000345025,,,108.9828817725426,-10.910998383611885,2.058842709378876,4.230448849503506,,7.037869396479546,115.30954015190038,-12.525552340517025,119.27588588878916,-8.769341832287116,,,110.80292391294186,-13.074091792506044,1.277218363533552,4.233555878066735,,5.444617477809711,100.3997896752681,-4.68168976028347,100.99523314749439,-3.552585875622005,79.76741787095068,6.870774477206792,84.18854143713111,2.6051757269155393,17.005611463036917,16.956673857978306,40.60159253960825,34.77853391375623,0.8000000000000043,-0.16267353464875356,0.7981879816586605,-0.16122503042367936,121.52754131520366,-17.035181086192395,7.8572396969421945,121.52754131520366,-17.035181086192395,7.8572396969421945
146,116.80000000000001,-11.605310243761267,116.80000000000001,-11.605310243761267,114.32609857824384,-10.87211375156757,120.20174648251427,-8.89513926097759,,,113.67315577985515,-12.144233838364883,2.5802645873499737,4.3493569510010035,,3.172947118669614,116.65367383984164,-12.391378252397077,120.18476253776235,-8.869792019979553,,,111.39332495026113,-13.20827315025046,0.7995712972258076,4.35197396472925,,5.63929296747821,101.07891522416574,-4.9835698291717625,101.93185131401144,-3.813118980669624,79.76741787095068,6.870774477206792,84.91692948627163,2.2408062447730592,17.058720721296073,16.786306622639344,41.38572031221848,34.75982058638161,0.8000000000000043,-0.1457519410176733,0.8984406342803389,-0.3542770128977255,122.425981949484,-17.38945809909012,8.06895527985036,122.425981949484,-17.38945809909012,8.06895527985036
147,117.60000000000001,-11.742555433204327,117.60000000000001,-11.742555433204327,114.95908677383146,-13.622315005859038,121.10266685437153,-8.983107713894409,,,110.96956850137353,-21.338637520540924,3.241592003806,4.4590612025759,,11.663936440365255,117.47249069464554,-12.520732022477235,121.0851790431414,-8.95758114690635,,,111.91248592746759,-13.82191698887859,0.7885540102265629,4.461227940611512,,6.055704814839511,101.75579081456337,-5.404843854556965,102.86672859855031,-4.06523684273127,79.76741787095068,6.870774477206792,85.56051550712424,1.658316295173726,17.064745903938785,16.613563944211332,42.163495122025495,34.729122212484285,0.7999999999999972,-0.12865418385253147,1.061681667718418,-0.10935580433503031,123.48766361720241,-17.49881390342515,8.234020551669634,123.48766361720241,-17.49881390342515,8.234020551669634
148,118.4,-11.86261861146633,118.4,-11.86261861146633,119.4438831312338,-12.890352446139717,121.99483238324652,-9.058308683330281,,,112.63312517043174,-9.377426727978927,1.464898913443158,4.559273411047006,,6.279571959748505,118.29722367043084,-11.994885870258702,121.97688441595876,-9.032619588429665,,,111.92871183395899,-13.746375338009234,0.16750403478172882,4.561030212081159,,6.739889459979161,102.61836209053595,-5.769879528362217,103.79952296625899,-4.30872722436554,79.76741787095068,6.870774477206792,86.22927988333963,1.385704534034388,16.91690174471133,16.438832218284677,42.935025545264175,34.79185679138305,0.7999999999999972,-0.11139564998071982,0.7940496827783405,0.11303447919589521,124.28171329998075,-17.385779424229256,8.068448221734487,124.28171329998075,-17.385779424229256,8.068448221734487
149,119.2,-11.965346733165767,119.2,-11.965346733165767,119.79396934646637,-14.08377377694367,122.87801270331589,-9.12066089386773,,,110.56188995718016,-9.984095091956972,2.2001210703848244,4.649732784801274,,8.862409558221604,118.67955292947204,-12.570310252822244,122.8596494405416,-9.094826115019474,,,112.89117391845093,-14.188769671397635,0.7980263237113758,4.651120579694684,,6.689162585069184,103.45594165979188,-6.175311945382683,104.72989782741566,-4.5433842743396005,79.76741787095068,6.870774477206792,86.83034346379873,1.1048480023445166,16.774977671031795,16.26251467717263,43.700434730286915,34.90880483052662,0.7999999999999972,-0.09399187091780536,0.8514961598761781,-0.10412092854838068,125.13320945985693,-17.489900352777635,8.10701345690892,125.13320945985693,-17.489900352777635,8.10701345690892
150,120.0,-12.05060235330194,120.0,-12.05060235330194,120.50098570069176,-12.175960547848284,123.75199990709896,-9.170091493350842,,,113.62420242555422,-18.197374206878767,0.5164313596573409,4.730205716157262,,8.856274551425845,119.8993256174832,-12.616051606507389,123.73326724743167,-9.14412791528676,,,114.51094172709085,-14.602231384118804,0.574341526659651,4.731266003891738,,6.053145581786363,104.28715419293552,-6.467937433084089,105.65752286712988,-4.769008626990159,79.76741787095068,6.870774477206792,87.4921883887853,0.6280567410195995,16.675121317939936,16.085032095148744,44.45986016546624,34.89278166297792,0.8000000000000043,-0.07645850889022476,0.8680724714824484,-0.07705068032375238,126.00128193133938,-17.566951033101386,8.151410158772872,126.00128193133938,-17.566951033101386,8.151410158772872
151,120.80000000000001,-12.118263750946216,120.80000000000001,-12.118263750946216,121.49289641899396,-10.20797910994374,124.61660906511807,-9.206536073241768,,,113.05615923077553,-14.271861596732279,2.0320661547067322,4.800485686370856,,8.037726888895735,121.16033392787833,-12.566466419668926,124.59755383045118,-9.18046061644778,,,115.54142844706989,-14.174973503414813,0.5750879687755376,4.801260496186719,,5.646470559844029,105.12620324289676,-6.6503229631329965,106.58207485992116,-4.985407497729681,79.76741787095068,6.870774477206792,88.12363854073273,0.2600170590573716,16.600189192958364,15.906823492386414,45.213453407226424,34.942330117323195,0.8000000000000043,-0.05881134274033428,0.8725588033656599,-0.26819290415790725,126.87384073470504,-17.835143937259293,8.341118650110497,126.87384073470504,-17.835143937259293,8.341118650110497
152,121.60000000000001,-12.168225038782609,121.60000000000001,-12.168225038782609,120.23995055684303,-14.139677131453697,125.47167868812595,-9.229938686473695,,,115.72011636398612,-14.007758717330686,2.395069485741244,4.860393250782638,,6.160918415916291,121.60710736112311,-12.695963847320721,125.45234850662234,-9.20376830227316,,,118.55119733445223,-15.530553049237852,0.5277866658218646,4.860925092933606,,4.538771567653871,105.86323479318752,-7.015546107247655,107.50323846711163,-5.192394774763931,79.76741787095068,6.870774477206792,88.80527795622486,-0.09240031836587975,16.558861052192825,15.728346816735712,45.961379767730016,34.94737953848185,0.7999999999999972,-0.04106625372652406,0.6182166685893131,-0.27151461688495,127.49205740329435,-18.106658554144243,8.365484627927184,127.49205740329435,-18.106658554144243,8.365484627927184
153,122.4,-12.200396258399264,122.4,-12.200396258399264,122.86450739432202,-11.192303227363576,126.31707113074481,-9.240251862848588,,,125.01153044033467,-15.038465827413065,1.1099633681354295,4.909776072879947,,3.856777167449103,122.85533302909785,-12.455934904393738,126.29751431779128,-9.214003528569558,,,120.80549237776818,-16.430444794152347,0.5221380727203357,4.910107880094666,,4.520593453539281,106.69231269372665,-7.219228331834567,108.42070701501426,-5.389791107086003,79.76741787095068,6.870774477206792,89.69956176911556,-0.461563751035721,16.47857622564213,15.550079578161858,46.70381796188372,34.74361594779427,0.7999999999999972,-0.023239211231150136,0.5484697016189131,-0.1388930320531364,128.04052710491328,-18.24555158619738,8.267977319663332,128.04052710491328,-18.24555158619738,8.267977319663332
154,123.2,-12.214703461244909,123.2,-12.214703461244909,123.78614494659736,-13.275218697989791,127.15267293550801,-9.237436622021558,,,118.18297554122681,-18.347832355612987,1.2117171558534907,4.948508984233177,,7.923749393744167,123.71914447783095,-12.748001622214426,127.13293837295194,-9.211127336235757,,,122.61739083675204,-15.467817220739027,0.744256620632855,4.948684045699708,,3.304872549631899,107.52590430004216,-7.514552555360087,109.33418325194698,-5.577423988810879,79.76741787095068,6.870774477206792,90.40307948567707,-0.903340391545666,16.363639404164555,15.372519405932842,47.44095971347693,34.692721566884494,0.7999999999999972,-0.005346258389161029,0.6770517393617212,-0.07432390538196956,128.717578844275,-18.31987549157935,8.229021923823577,128.717578844275,-18.31987549157935,8.229021923823577
155,124.0,-12.211088775177586,124.0,-12.211088775177586,122.57129716394726,-13.796834439702275,127.9783951164447,-9.221462484107935,,,133.70150738210802,-18.866483548740206,2.134427582820269,4.976494053327697,,11.7649277548594,124.07978684734535,-13.175386808076473,127.95853213041495,-9.195109261928817,,,124.08570855511407,-15.416391104691048,0.9675932189003661,4.9765559428046044,,3.2064480317017714,108.25960243652275,-7.820912020551964,110.24338008215729,-5.755127839913179,79.76741787095068,6.870774477206792,91.47249569493786,-1.3470072264599977,16.34116787115216,15.196184493538071,48.17300932042538,34.293830410337975,0.8000000000000043,0.012596502349614624,0.8551913443102546,0.008205612601156619,129.57277018858525,-18.311669878978194,8.262739096621262,129.57277018858525,-18.311669878978194,8.262739096621262
156,124.80000000000001,-12.18951045654568,124.80000000000001,-12.18951045654568,128.5315490222895,-12.403571176454795,128.79417338149844,-9.19230747794251,,,126.34195526039184,-16.28333730635844,3.737683787796625,4.993660650907137,,4.374590758150745,125.26166637026316,-13.214372170485294,128.7742316191156,-9.165927346369731,,,126.23517312843266,-15.91139033617562,1.124045092570219,4.993653150401953,,3.9889988401814986,109.2481767600371,-8.04438829875626,111.14802127480064,-5.922744083429124,79.76741787095068,6.870774477206792,92.33371130557612,-1.7159088610353272,16.094758270631075,15.021613890941302,48.90018317926227,34.1138715476733,0.8000000000000043,0.030572923711613242,0.913078424900486,0.03546646988273974,130.48584861348573,-18.276203409095455,8.329268008300403,130.48584861348573,-18.276203409095455,8.329268008300403
157,125.60000000000001,-12.14994292775436,125.60000000000001,-12.14994292775436,126.54766584182359,-14.220427572593108,129.5999682932237,-9.149958147014235,,,126.30749163844125,-11.458981192985533,2.2770545035796195,4.999965503027716,,0.9889249402148869,125.7168276938665,-12.757449125273933,129.57999759850827,-9.123568140311681,,,126.49852561132151,-15.588073611873748,0.6186376080379001,4.999932523364716,,3.5536025207223063,110.09179729094589,-8.345566761685165,112.04784214617955,-6.080121219181901,79.76741787095068,6.870774477206792,93.1727905568648,-1.9565417772856208,15.968018952834093,14.849367598275864,49.62270926919896,33.991606894692914,0.7999999999999972,0.04856682813098612,0.7503988160339535,0.26885297578352535,131.2362474295197,-18.00735043331193,8.128745768747441,131.2362474295197,-18.00735043331193,8.128745768747441
158,126.4,-12.092376800283708,126.4,-12.092376800283708,124.01739300559471,-13.199675410978072,130.3957653673591,-9.09440955309319,,,123.3343832593097,-13.911878784396421,2.6273420605308884,4.9953927259239075,,3.5649114254060694,126.65797401685043,-12.538319132443283,130.37581565664735,-9.068026708187572,,,128.30532971769932,-16.837791390067487,0.5151845853496245,4.995378225440396,,5.113632853664889,110.770887763585,-8.582280436592608,112.94259021351786,-6.227114894087532,79.76741787095068,6.870774477206792,93.91770462865928,-2.25180797418378,16.018424572374617,14.680026409703132,50.340826596267966,33.940187203553144,0.7999999999999972,0.06656202230830388,1.0365886224300933,0.05536513807579036,132.27283605194978,-17.951985295236142,8.296096371619592,132.27283605194978,-17.951985295236142,8.296096371619592
159,127.2,-12.016818883137752,127.2,-12.016818883137752,128.51310721726767,-14.412574668315449,131.1815751090305,-9.025665277560112,,,130.76636837721637,-17.4727533377227,2.732013240497353,4.979953839245024,,6.518144227825588,127.99310173028866,-12.436193674181895,131.1616962462096,-8.999306629447116,,,129.4562646531322,-15.70177840692335,0.8971541506063362,4.980001741807363,,4.320839834674725,111.63609828851243,-8.866598413037392,113.83202581861713,-6.36358796909606,79.76741787095068,6.870774477206792,94.82775787218152,-2.6277204032499744,15.879512760002592,14.514191451183075,51.054784598260134,33.70633813761348,0.7999999999999972,0.08454231178344696,0.8085236038510691,0.22420571504508308,133.08135965580084,-17.727779580191058,8.19789384440719,133.08135965580084,-17.727779580191058,8.19789384440719
160,128.0,-11.923292176716814,128.0,-11.923292176716814,126.05063665954536,-7.993841910884035,131.95743298649353,-8.943737420442236,,,126.8549978205566,-12.775248757299941,4.386410471531565,4.953687756432126,,1.427186044679887,128.0255426361468,-12.251028054512982,131.93767465836783,-8.91741999758722,,,130.30689334509972,-16.553373637927784,0.3287297246312745,4.953841869944726,,5.172949955597377,112.33903233464936,-8.824037892293708,114.71592271981783,-6.489410582820372,79.76741787095068,6.870774477206792,95.61872431151808,-2.878330645756273,15.964688701464656,14.352483351752714,51.76484251137649,33.62080225559804,0.8000000000000043,0.10249151550952185,0.8330473997351979,0.07659211531278454,133.91440705553603,-17.651187464878273,8.233407268604939,133.91440705553603,-17.651187464878273,8.233407268604939
161,128.8,-11.811835852118708,128.8,-11.811835852118708,130.37416920748493,-11.741308748175252,132.7233993424816,-8.848646597152785,,,130.8306042858714,-27.095856802969173,1.5757483194293223,4.916660753126096,,15.418321899345441,128.96541212424182,-11.875992501028886,132.70381093458147,-8.822387416872926,,,132.03810638310512,-17.270718247537843,0.1774182810354453,4.916964689719787,,6.347025283967519,113.21852713510852,-8.96630044163667,115.5940686507687,-6.604460211902289,79.76741787095068,6.870774477206792,96.48832837162207,-3.4764145619608584,15.839171961048253,14.195540985074487,52.47126869973116,33.3694976213988,0.7999999999999972,0.12039348041470799,0.8009054194170978,0.3177290221585721,134.71531247495312,-17.3334584427197,8.091924227856506,134.71531247495312,-17.3334584427197,8.091924227856506
162,129.6,-11.682505215887398,129.6,-11.682505215887398,131.91719115801482,-13.081956231872569,133.47955924338035,-8.740421932924747,,,141.75805193013824,-10.914392666731226,2.706997969878071,4.868966416682934,,12.182291394647784,130.22372195971016,-11.651753240475283,133.46018971652407,-8.714237996739731,,,133.29714618506551,-18.0295220750587,0.6244795969576897,4.86946351581207,,7.345305502451841,114.13037924252218,-9.167002983867414,116.46626584459075,-6.708621728162664,79.76741787095068,6.870774477206792,97.6063090383084,-3.6601027991912174,15.672808231439761,14.044019717104648,53.17433994906403,32.98416592681463,0.7999999999999972,0.13823209593893804,0.8501040189119969,-0.1623275258731421,135.56541649386511,-17.49578596859284,8.32949140434478,135.56541649386511,-17.49578596859284,8.32949140434478
163,130.4,-11.535371660240832,130.4,-11.535371660240832,128.75863536329658,-11.107411838772387,134.22602226660604,-8.619101054923233,,,132.29635610416443,-22.244503923389487,1.6962392164467492,4.810725582280144,,10.875738149818297,131.07100954581318,-10.987067406993614,134.2069200345233,-8.593009343861572,,,134.03523003629795,-18.33447941971882,0.8665398806179648,4.811458838034845,,7.709913342041954,114.84373534083348,-9.261628240523805,117.3323315221103,-6.801787452579183,79.76741787095068,6.870774477206792,98.46300305231819,-4.119057068317245,15.721554607758739,13.898589097424825,53.874340726249294,32.786788439287804,0.8000000000000114,0.15599130853231458,0.9356711111065519,0.04618154353055019,136.50108760497167,-17.44960442506229,8.497141822991221,136.50108760497167,-17.44960442506229,8.497141822991221
164,131.20000000000002,-11.370522598822769,131.20000000000002,-11.370522598822769,133.12675225848866,-11.595178698204428,134.96292222671912,-8.48473008201418,,,138.42598290447896,-16.480393460255954,1.9398053068750192,4.742086263914341,,8.850175656807373,132.69143087520783,-11.167344229057003,134.94413503504188,-8.458747551862428,,,136.51990436397696,-17.857955887230617,1.5052067982386381,4.7430982579669205,,8.389765974888883,115.7353181353961,-9.375425293148236,118.1920983429256,-6.883857206132343,79.76741787095068,6.870774477206792,99.44990356196804,-4.4243248243826905,15.592844462525722,13.759929936816,54.57156240641613,32.50105055757378,0.7999999999999972,0.17365513610220784,0.9298480156868468,0.30111014554109394,137.43093562065852,-17.148494279521195,8.497618222286992,137.43093562065852,-17.148494279521195,8.497618222286992
165,132.0,-11.188061388036417,132.0,-11.188061388036417,132.82556185387298,-11.630000587102863,135.69041684095737,-8.337363612160829,,,132.14766187303258,-19.223505577042435,0.936409435152001,4.663223592044862,,8.036800815211116,133.1964386695663,-11.146768380328142,135.67199164788067,-8.311507188643093,,,137.21916844873508,-16.212652189994333,1.1971510358009076,4.664556433805125,,7.244738230149644,116.56873458809588,-9.48537107126495,119.04541481816545,-6.9547383575567086,79.76741787095068,6.870774477206792,100.25737731522409,-4.789791775168154,15.524918889561253,13.628730722770815,55.26630246972993,32.38104304908975,0.7999999999999972,0.19120768239607866,0.6952365589085587,0.14546828160757133,138.12617217956708,-17.003025997913625,8.446525853143767,138.12617217956708,-17.003025997913625,8.446525853143767
166,132.8,-10.988107234030611,132.8,-10.988107234030611,134.444120319989,-9.759773833943761,136.40868733502518,-8.177064707412999,,,135.93295533584342,-19.607454750343518,2.05229982418983,4.574339774046498,,9.171071951705489,133.45005817146208,-10.911681925742197,136.39067019393605,-8.15135128128846,,,137.90050398834165,-16.356094614862478,0.6545352962458029,4.576035049804434,,7.404757217887645,117.44043897569375,-9.498752493953319,119.89214568389437,-7.014345868031023,79.76741787095068,6.870774477206792,101.13837877304383,-5.15571107926649,15.431600448468677,13.505683338495611,55.95886367011335,32.19433340861944,0.7999999999999972,0.2086331513070272,1.0585495664717763,0.3283625933152221,139.18472174603886,-16.6746634045984,8.549946950441505,139.18472174603886,-16.6746634045984,8.549946950441505
167,133.6,-10.770795085422362,133.6,-10.770795085422362,137.3935859653079,-9.255779665327752,137.11793799012347,-8.003904876448225,,,144.24771811430972,-9.439584029882523,4.084919362644201,4.475664099423784,,10.730611535051995,134.23039185395527,-10.834394097468703,137.10037393449144,-7.978351298514451,,,139.44771266147595,-15.044170992975436,0.6335919221915933,4.47776283252114,,7.242753966444065,118.41346668529471,-9.486903771791553,120.7321722342183,-7.062602332837119,79.76741787095068,6.870774477206792,102.20294426622308,-5.261499369926384,15.240707694325424,13.391478070032004,56.64955317841371,31.876754038494507,0.7999999999999972,0.22591586108921557,0.6657460313859596,0.26367577650580626,139.85046777742483,-16.410987628092595,8.4190331603468,139.85046777742483,-16.410987628092595,8.4190331603468
168,134.4,-10.53627551185218,134.4,-10.53627551185218,133.90922376799426,-11.597277807073235,137.81839563235312,-7.817964054617445,,,135.72545287917828,-15.578730922315195,1.1690111977077473,4.367453019532603,,5.213749313251425,134.52205287846672,-11.225804517672259,137.80132856317013,-7.792587130607772,,,139.53495311103845,-14.190843109810572,0.7002479239592488,4.369995643935187,,6.302666719779077,119.16912697890726,-9.58981748259783,121.56539261324575,-7.099438020013802,79.76741787095068,6.870774477206792,103.03075901814283,-5.516276140264469,15.260251498117288,13.286797910611602,57.33868170274686,31.768375367156704,0.8000000000000114,0.2430402584703888,0.8418840521136033,0.3649218060273439,140.69235182953844,-16.046065822065252,8.3637001864733,140.69235182953844,-16.046065822065252,8.3637001864733
169,135.20000000000002,-10.284714568481585,135.20000000000002,-10.284714568481585,133.69252767128503,-11.436351049770945,138.51030906576796,-7.61933058144231,,,146.5274007073843,-11.918489640808245,1.8970343715594375,4.2499903422561776,,11.444615667317347,135.182086410938,-11.34438375433245,138.49378164181857,-7.5941470668056965,,,141.3393142278197,-13.10516628607334,1.0598205886445673,4.253016692308574,,6.756191758614867,119.87736969982794,-9.679864847232782,122.39172206516305,-7.124790906028012,79.76741787095068,6.870774477206792,104.10486769064875,-5.674372783524848,15.334563655384729,13.192312200996666,58.02656258896036,31.435052166493687,0.7999999999999972,0.2599909326487646,0.7888405139716443,0.33195109185309113,141.4811923435101,-15.714114730212161,8.302515484620884,141.4811923435101,-15.714114730212161,8.302515484620884
170,136.0,-10.01629364655465,136.0,-10.01629364655465,134.22097114074896,-10.56639704085794,139.19394845049396,-7.408101175505175,,,143.1268168161044,-13.06103857018019,1.862137864518109,4.123587597038767,,7.749967069623707,135.84468407231574,-10.861296478735634,139.1780019817308,-7.383127770057458,,,142.93047306553754,-12.668899935483177,0.8591582064941843,4.127136916681361,,7.420766607043,120.57684439358518,-9.723097144030486,123.21109314178747,-7.138606708481603,79.76741787095068,6.870774477206792,105.06846926941358,-5.8567778907363195,15.425942209433348,13.108669678559746,58.71351090436371,31.209952974333568,0.7999999999999972,0.27675262916172283,0.6726512484022241,0.3577999692337853,142.1538435919123,-15.356314760978377,8.147736891690316,142.1538435919123,-15.356314760978377,8.147736891690316
171,136.8,-9.731209310158139,136.8,-9.731209310158139,135.16837943006914,-14.33505163962931,139.86960462746995,-7.184380906667421,,,139.0366660514165,-10.507098278101905,4.884419093285514,3.988584646940812,,2.367420266056667,136.1817977342232,-10.323075071057078,139.85427897176012,-7.159634249103166,,,143.26219887724977,-12.306505525919148,0.8558499403143351,3.9926956222552072,,6.9564477233744135,121.28840972032299,-9.948001987787864,124.02345586706875,-7.140838915868065,79.76741787095068,6.870774477206792,105.90726706092731,-5.971611141844313,15.513105171745744,13.036491044769479,59.399842508062974,31.120660771134922,0.7999999999999972,0.293310263613777,0.8187319118039225,0.4971785716865095,142.97257550371623,-14.859136189291867,8.024731922427048,142.97257550371623,-14.859136189291867,8.024731922427048
172,137.6,-9.429673119327097,137.6,-9.429673119327097,137.44579658117178,-12.460055243724202,140.53758839149646,-6.948283165546307,,,144.77818969050128,-11.623767810881798,3.0343029700812383,3.845350655087127,,7.506028160640449,137.28824669566288,-9.941572805424418,140.5229218549978,-6.92377982780095,,,143.68315388006891,-11.838953096039987,0.5993591672708832,3.850061474696162,,6.542888592570351,122.07633478618294,-10.070503834415268,124.82877785811786,-7.1314488143893655,79.76741787095068,6.870774477206792,106.86712300578843,-6.111182209703001,15.536886614636604,12.976361198468044,60.08587311141098,30.911520672050354,0.7999999999999972,0.3096489352515226,0.7188779340061374,0.43762003805666355,143.69145343772237,-14.421516151235203,7.875550891153538,143.69145343772237,-14.421516151235203,7.875550891153538
173,138.4,-9.111911439655094,138.4,-9.111911439655094,139.08230394963329,-6.378162904766045,141.19822971441067,-6.699929630175323,,,147.07106719986825,-16.55359029621238,2.817608867762379,3.6942855579762797,,11.426547623353377,138.30731471173016,-9.295042785602396,141.18425895582624,-6.67568611162775,,,143.1625656895283,-12.418855572482057,0.20525021931811765,3.6996340064958475,,5.798095501516919,122.90564149457605,-9.890444522699378,125.62704440245089,-7.110405511838979,79.76741787095068,6.870774477206792,107.85988803453057,-6.369038939234211,15.513905351522492,12.928821318126579,60.771917332241294,30.66303619045209,0.8000000000000114,0.3257539403733247,0.8409360864914193,0.4548249464437861,144.53238952421378,-13.966691204791417,7.821450494931486,144.53238952421378,-13.966691204791417,7.821450494931486
174,139.20000000000002,-8.778165238580447,139.20000000000002,-8.778165238580447,139.75338159866004,-5.48822981157788,141.85187692032875,-6.439450229768185,,,146.5697987962953,-6.902823162934325,3.3361514215607913,3.535822265473187,,7.604659242764526,139.77675714223955,-8.794292244844643,141.83863685927915,-6.4154829512744,,,143.51710930765313,-12.104897433735758,0.5769825659890895,3.5418458557503847,,5.4501908106513115,123.72723206076623,-9.675767773494044,126.41825849124568,-7.077685958552944,79.76741787095068,6.870774477206792,108.81575343909293,-6.382219694831305,15.49878182348743,12.894361006983496,61.45828774668668,30.478566142825773,0.7999999999999972,0.3416107855616266,0.8904628941829023,0.3246735993794631,145.42285241839667,-13.642017605411954,7.898161309284431,145.42285241839667,-13.642017605411954,7.898161309284431
